Kit Name,Kit Link,Kit Photo,forma_tur
1996-98 Wolves Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1996-98-wolves-home-shirt-excellent-l-939624.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/o/wolves-96-home-use-1_3_1_1_4_1_1_3_1_2_1_1_3_2_1_2_1_1_1_1_1_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Manchester United Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-manchester-united-home-shirt-excellent-l-963073.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-09-home_9_2_1_3_3_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Everton Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2014-15-everton-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-14-home_12_4_2_1_1_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-98 Manchester United Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/1996-98-manchester-united-home-shirt-good-l-956383.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-96-home_3_8_1_2_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2012-13 Chelsea Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2012-13-chelsea-away-shirt-excellent-xl-952293.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chelsea-12-away-tags_1_.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-07 Aston Villa Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2006-07-aston-villa-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villa-06-home-new_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2013-14 Leeds United Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2013-14-leeds-united-away-shirt-very-good-l-954442.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leeds-13-away_3_3_1_1_1_1_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-98 Liverpool Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1996-98-liverpool-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-96-home_3_1_1_1_1_3_2_2_2_1_1_2_1_1_2_1_2_1_1_1_3_1_2_2_1_2_1_2_1_1_1_1_2_1_1_1_1_1_1_1_1_1_2_1_3_2_1_1_1_1_2_1_2_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-98 Liverpool Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1996-98-liverpool-home-shirt-very-good-l-960351.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-96-home_3_1_1_1_1_3_2_2_2_1_1_2_1_1_2_1_2_1_1_1_3_1_2_2_1_2_1_2_1_1_1_1_2_1_1_1_1_1_1_1_1_1_2_1_3_2_1_1_1_1_2_1_2_3_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Liverpool Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2009-10-liverpool-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-09-away_31_1_1_1_1_1_1_1_4_3_1_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Tottenham Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2014-15-tottenham-home-shirt-very-good-l-962832.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/tottenham-14-home_2_1_2_3_1_1_2_3_3_1_1__1_1_1_3_1_1_1_2_3_1_1_2_1_1_1_1_2_1_3_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1991-92 Liverpool Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1991-92-liverpool-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-91-home_2_1_1_1_2_1_1_2_1_3_1_1_2_2_1_1_1_2_1_2_1_1_2_1_1_1_1_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Leicester Home Shorts *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-leicester-home-shorts-bnib-lei-shh-wte-129lei-shh-wte-129.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/4/0/4064057435808-1_du4ukd0hxydtnfuo.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2015-16 Bournemouth Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2015-16-bournemouth-home-shirt-excellent-l-934084.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/o/bournemouth-15-home_6_1_1_3_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2012-13 Manchester United Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2012-13-manchester-united-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-12-home_2_13_3_2_1_1_1_1_2_1_1_1_2_2_1_2_1_1_1_1_1_1_1_1_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1995-96 Wolves Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-96-wolves-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/o/wolves-95-home_4_3_1_2_1_3_2_4_1_1_2_2_1_1_1_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1999-01 Tottenham Away Shirt *As New* L,https://www.classicfootballshirts.co.uk/1999-01-tottenham-away-shirt-as-new-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/tottenham-99-away_13.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Manchester United Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2014-15-manchester-united-home-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-14-home_1_6_1_3_1_1_1_1_2_1_1_1_2_1_2_1_2_1_1_1_1_1_2_1_1_1_1_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Manchester United Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2014-15-manchester-united-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-14-home_1_6_1_3_1_1_1_1_2_1_1_1_2_1_2_1_2_1_1_1_1_1_2_1_1_1_1_3_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1994-96 Crystal Palace Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-crystal-palace-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/r/crystal-palace-94-away_1_3_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-08 Chelsea Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2006-08-chelsea-home-shirt-very-good-l-951332.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/h/chelsea-06-home_2_14_2_1_1_1_2_1_1_1_1_1_1_1_1_2_2_1_1_1_1_1_1_1_1_1_1_1_3_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2016-17 Southampton Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2016-17-southampton-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/southampton-16-away_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2016-17 Aston Villa Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2016-17-aston-villa-home-shirt-excellent-l-935105.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villla-16-home_3_3_5_1_1_1_2_1_2_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2016-17 Aston Villa Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2016-17-aston-villa-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villla-16-home_3_3_5_1_1_1_2_1_2_1_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2011-13 Manchester United Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2011-13-manchester-united-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-11-away_27_1_1_1_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2007-08 Manchester City Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2007-08-manchester-city-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-city-07-away-nosize_1_2_2_1_1_1_1_3_1_1_1_1_1_2_1_1_2_1_4_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Leicester Away Shorts *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-leicester-away-shorts-bnib-lei-sha-nvy-122lei-sha-nvy-122.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/4/0/4064057408703-1_vh8syt3daeylihyt.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2016-17 Southampton Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2016-17-southampton-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/southampton-16-home_1_3_1_2_2_5_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2010-11 Tottenham Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2010-11-tottenham-away-shirt-very-good-l-949244.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/tottenham-10-away-new_1_1_1_1_1_2_1_1_1_2_2_1_1_1_1_3_2_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1997-99 Southampton Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1997-99-southampton-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/southampton-97-home_7.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1990-92 Arsenal Home Shirt (Excellent) L/XL,https://www.classicfootballshirts.co.uk/1990-92-arsenal-home-shirt-excellent-l-xl.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/r/arsenal-90-home_3_1_2_1_2_1_2_1_1_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-99 Leeds United Away Shirt *Mint* L,https://www.classicfootballshirts.co.uk/1996-99-leeds-united-away-shirt-mint-l-941367.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leeds-96-away_10_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2002-03 Everton Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2002-03-everton-home-shirt-very-good-l-949617.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-02-home_7.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2002-04 Liverpool Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2002-04-liverpool-home-shirt-excellent-l-951490.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-02-home-_1_5_1_1_2_2_1_1_1_3_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Everton Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-everton-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-09-home-use_2_1_1_1_1_2_1_2_1_1_2_1_1_2_1_1_1_2_1_2_1_1_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Tottenham Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2014-15-tottenham-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/tottenham-14-away_2_2_1_2_1_1_2_1_2_2_1_1_1_2_1_2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2002-04 Liverpool Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2002-04-liverpool-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-02-away-use_2_17_2_1_1_3_1_1_1_1_1_2_1_1_1_1_2_2_1_1_1_1_1_2_5_1_2_1_2_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2016-17 West Ham Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2016-17-west-ham-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/e/west-ham-16-home_1_2_2_1_2_2_1_1_1_1_9_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1999-00 Everton Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/1999-00-everton-home-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-99-home_1_5_1_1_3_3_2_1_2_2_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-08 Arsenal Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2006-08-arsenal-home-shirt-good-xl-963827.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/r/arsenal-06-home_5_2_1_2_1_1_1_1_1_3_2_1_2_2_1_1_1_2_1_1_3_2_3_2_1_2_2_3_1_4_1_2_2_2_1_1_1_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1987-89 Tottenham Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1987-89-tottenham-home-shirt-very-good-l-946669.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/o/tottenham-87-home-fade_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2004-05 Aston Villa Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2004-05-aston-villa-home-shirt-very-good-3xl-920369.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villa-04-home-tags-.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2005-06 Everton Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2005-06-everton-home-shirt-excellent-l-944590.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-05-home_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1990-92 Wolves Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1990-92-wolves-home-shirt-very-good-l-954900.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/o/wolves-90-home-new-hof-front_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1990-92 Wolves Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1990-92-wolves-home-shirt-excellent-l-954896.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/o/wolves-90-home-new-hof-front_2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2013-14 Aston Villa Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2013-14-aston-villa-home-shirt-very-good-l-957425.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villa-13-home-2_4_2_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2000-02 Everton Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2000-02-everton-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-00-home-use_27_1_1_4_1_1_2_2_1_2_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1994-96 Leicester Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-leicester-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leicester-94-home_1_1_1_3_1_3_5_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2015-16 Manchester United Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2015-16-manchester-united-away-shirt-excellent-l-950459.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-15-away_3_1_2_1_3_4_1_2_1_2_1_1_1_3_1_2_1_1_2_1_2_2_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2003-04 Aston Villa Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2003-04-aston-villa-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villa-03-home_1_4_1_1_1_2_1_2_1_1_2_2_1_1_1_1_3_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1992-94 Leicester Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1992-94-leicester-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leicester-92-home_5_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Everton Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2009-10-everton-home-shirt-good-xl-940704.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-09-home-use_4_3_2_2_1_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Everton Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2014-15-everton-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-14-home_12_4_2_1_1_1_1_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-07 Everton Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2006-07-everton-home-shirt-good-l-939801.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-06-home-use_2__1_2_3_3_4_1_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-98 Everton Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1996-98-everton-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-96-away-tags_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Manchester City Player Issue Home Shorts (Excellent),https://www.classicfootballshirts.co.uk/2021-22-manchester-city-player-issue-home-shorts-excellent-mcy-shh-pi-sky-exc-193-01.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/5/3/539028-1_hwdcluaoyp8ksv5l.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2008-09 Arsenal Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2008-09-arsenal-away-shirt-very-good-l-963327.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/r/arsenal-08-away-use2_1_8_1_2_1_4_1_1_1_1_3_1_1_1_1_1_7_2_1_2_3_1_3_2_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2011-13 Manchester United Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2011-13-manchester-united-away-shirt-very-good-l-949799.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-11-away_27_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2017-18 Everton Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2017-18-everton-away-shirt-bnib-938714.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/v/everton-17-away-tags_6.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-07 Leeds United Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2006-07-leeds-united-home-shirt-very-good-l-957181.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leeds-06-home_3_1_2_1_1_1_1_1_2_1_2_2_1_1_4_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2010-11 Manchester United Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2010-11-manchester-united-home-shirt-very-good-l-960274.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-10-home_4_33_1_1_2_2_4_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1998-00 Liverpool Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1998-00-liverpool-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-98-home_2_11_5_1_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-07 Manchester United Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-07-manchester-united-home-shirt-excellent-l-960363.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-06-home_8_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2006-07 Manchester United Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-07-manchester-united-home-shirt-excellent-l-965057.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/man-united-06-home_8_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 West Ham Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-west-ham-away-shirt-excellent-l-962352.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/w/e/west-ham-09-away-_2_1_2_1_2_1_2_1_1_1_2_1_3_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Newcastle Player Issue Pro Away Shorts *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-newcastle-player-issue-pro-away-shorts-bnib-new-sha-blk-88a-2new-sha-blk-88a.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/5/0/5059787023837-1_qkdroxgku0goetvp.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Southampton Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-southampton-away-shirt-excellent-l-900689.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/southampton-09-away-detailwear_2_1_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Newcastle Player Issue Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-newcastle-player-issue-away-shirt-bnib-new-a21-pi-blk-67b-2new-a21-pi-blk-67b.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/5/0/5059787025046-1_pe9isw6qqji73m5x.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2009-10 Aston Villa Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2009-10-aston-villa-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/s/aston-villa-09-home_9_1_1_3_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2021-22 Newcastle Player Issue Pro Alternate Home Shorts *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-newcastle-player-issue-pro-alternate-home-shorts-bnib-new-shh-wte-60a-2new-shh-wte-60a.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/5/0/5059787023608-1_ow0yicaok5sy3ebb.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1996-98 Liverpool Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1996-98-liverpool-home-shirt-very-good-l-949660.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-96-home_3_1_1_1_1_3_2_2_2_1_1_2_1_1_2_1_2_1_1_1_3_1_2_2_1_2_1_2_1_1_1_1_2_1_1_1_1_1_1_1_1_1_2_1_3_2_1_1_1_1_2_1_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2014-15 Leeds United Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2014-15-leeds-united-home-shirt-good-l-962629.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leeds-14-home_4_2_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2007-08 Southampton Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2007-08-southampton-away-shirt-excellent-m-885140.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/s/o/southampton-07-away_2_1_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2011-12 Leeds United Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2011-12-leeds-united-home-shirt-very-good-l-915792.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/e/leeds-11-home-boys_2_1_1_2_2_1_3_2_1_2_2_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
2008-09 Southampton Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2008-09-southampton-away-shirt-excellent-l-884862.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/t/r/tr_w-500_dpr-2_q-100_22_.png/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
1993-95 Liverpool Home Shirt (Excellent) M/L,https://www.classicfootballshirts.co.uk/1993-95-liverpool-home-shirt-excellent-m-l-949425.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/l/i/liverpool-93-home-front-new_2_1_1_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",Premier_league_kits
